green_channel,red_channel,ir_channel,Anomaly_ch0,Anomaly_ch1,Anomaly_ch2,Anomaly_ch2
15397,43821,1334,0,0,1,0
15297,43729,1181,0,0,1,0
15193,43633,1027,0,0,1,0
15087,43539,874,0,0,1,0
14982,43448,721,0,0,1,0
14876,43357,1886,0,0,1,0
14769,43267,6422,1,0,1,0
14666,43183,14061,1,0,1,0
14568,43103,23068,1,0,1,0
14476,43023,32217,1,0,1,0
14388,42944,40711,1,0,1,0
14306,42871,48094,1,0,1,0
14226,42800,54163,1,0,1,0
14150,42732,58891,1,0,1,0
14079,42668,62373,1,0,1,0
14017,42611,64770,1,0,1,0
13965,42559,740,1,0,1,0
13920,42513,1554,1,0,1,0
13881,42473,1854,1,0,1,0
13844,42438,1794,1,0,1,0
13810,42410,1505,1,0,1,0
13780,42385,1088,1,0,1,0
13752,42366,619,1,0,1,0
13729,42351,152,1,0,1,0
13708,42336,65254,1,0,1,0
13687,42316,64873,1,0,1,0
13664,42294,64554,1,1,1,0
13642,42270,64297,1,1,1,0
13619,42242,64097,1,1,1,0
13591,42212,63947,1,1,1,0
13558,42181,63831,1,1,1,0
13525,42152,63741,1,1,1,0
13491,42121,63670,1,1,1,0
13455,42088,63614,1,1,1,0
13420,42057,63567,1,1,1,0
13391,42028,63523,1,1,1,0
13365,41998,63479,1,1,1,0
13339,41968,63434,1,1,1,0
13314,41943,63387,1,1,1,0
13293,41923,63341,1,1,1,0
13273,41906,63297,1,1,1,0
13253,41888,63254,1,1,1,0
13235,41875,63210,1,1,1,0
13224,41865,63164,1,1,1,0
13218,41853,63117,1,1,1,0
13218,41841,63071,1,1,1,0
13225,41832,63026,1,1,1,0
13241,41830,62986,1,1,1,0
13268,41834,62952,1,1,1,0
13307,41846,62927,1,1,1,0
13358,41865,62911,1,1,1,0
13415,41890,62903,1,1,1,0
13472,41919,62902,1,1,1,0
13529,41950,62906,1,1,1,0
13588,41986,62916,1,1,1,0
13653,42029,62936,1,1,1,0
13727,42083,62974,1,1,1,0
13813,42150,63032,1,1,1,0
13922,42235,63125,1,1,1,0
14066,42348,63271,1,1,1,0
14262,42505,62174,1,1,1,0
14525,42722,57802,1,1,1,0
14869,43011,50439,1,1,1,0
15302,43379,41838,1,1,1,0
15831,43828,33226,1,1,1,0
16459,44357,25397,1,1,1,0
17181,44965,18798,1,1,1,0
17979,45640,13616,1,1,1,0
18836,46365,9852,1,1,1,0
19728,47123,7383,1,1,1,0
20635,47891,6018,1,1,1,0
21530,48647,5534,1,1,1,0
22384,49370,5707,1,1,1,0
23178,50045,6330,1,1,1,0
23904,50668,7231,1,1,1,0
24558,51229,8267,1,1,1,0
25134,51721,9331,1,1,1,0
25634,52144,10348,1,1,1,0
26065,52504,11272,1,1,1,0
26432,52809,12081,1,1,1,0
26745,53066,12765,1,1,1,0
27015,53288,13326,1,1,1,0
27253,53481,13778,1,1,1,0
27463,53649,14135,1,1,1,0
27651,53795,14412,1,1,1,0
27824,53925,14627,1,1,1,0
27989,54046,14798,1,1,1,0
28147,54161,14940,1,1,1,0
28298,54274,15061,1,1,1,0
28447,54390,15171,1,1,1,0
28604,54512,15279,1,1,1,0
28773,54642,15392,1,1,1,0
28961,54784,15519,1,1,1,0
29174,54946,15664,1,1,1,0
29415,55127,15831,1,1,1,0
29675,55325,16019,1,1,1,0
29955,55541,16229,1,1,1,0
30259,55774,16460,1,1,1,0
30591,56028,16714,1,1,1,0
30953,56303,16986,1,1,1,0
31344,56600,17272,1,1,1,0
31759,56909,17565,1,1,1,0
32189,57225,17859,1,1,1,0
32628,57545,18148,1,1,1,0
33074,57870,18435,1,1,1,0
33529,58200,18722,1,1,1,0
34005,58541,19017,1,1,1,0
34510,58902,19328,1,1,1,0
35050,59292,19660,1,1,1,0
35628,59712,20017,1,1,1,0
36246,60162,20406,1,1,1,0
36906,60646,20830,1,1,1,0
37610,61168,21295,1,1,1,0
38366,61732,21811,1,1,1,0
39188,61030,22384,1,1,1,0
40094,57026,23023,1,1,1,0
41107,50009,23744,1,1,1,0
42260,41742,24570,1,1,1,0
43589,33474,25527,1,1,1,0
45118,26015,26624,1,1,1,0
46852,19827,27856,1,1,1,0
48789,15112,29214,1,1,1,0
50926,11888,30689,1,1,1,0
51937,10055,32270,1,1,1,0
49757,9444,33945,1,1,1,0
44646,9855,35708,1,1,1,0
38350,11100,37557,1,1,1,0
32120,13014,39492,1,1,1,0
26799,15477,41521,1,1,1,0
22941,18427,43682,1,1,1,0
20902,21858,46035,1,1,1,0
20831,25796,48642,1,1,1,0
22664,30284,50256,1,1,1,0
26271,34137,48923,1,1,1,0
30286,35623,45020,1,1,1,0
32683,35467,40356,1,1,1,0
33780,35725,35990,1,1,1,0
35256,36315,32375,1,1,1,0
36708,35716,29759,1,1,1,0
36322,34128,28166,1,1,1,0
33868,32337,27054,1,1,1,0
31310,30188,25791,1,1,1,0
30191,28430,24904,1,1,1,0
29896,27629,24530,1,1,1,0
30611,27222,23685,1,1,1,0
32346,27875,22874,1,1,1,0
33488,29512,23431,1,1,1,0
34220,30300,25838,1,1,1,0
34762,30158,28730,1,1,1,0
34193,30204,29709,1,1,1,0
33553,30973,28571,1,1,1,0
33594,32622,26565,1,1,1,0
33359,35084,24479,1,1,1,0
33390,38173,22762,1,1,1,0
33772,41660,21620,1,1,1,0
32970,45311,21092,1,1,1,0
31187,48920,21118,1,1,1,0
29741,52320,21583,1,1,1,0
29271,55396,22358,1,1,1,0
29976,58081,23318,1,1,1,0
31795,59038,24362,1,1,1,0
34535,56223,25414,1,1,1,0
37945,49937,26417,1,1,1,0
41773,41965,27335,1,1,1,0
45798,33581,28149,1,1,1,0
48520,25632,28850,1,1,1,0
47752,18620,29437,1,1,1,0
43680,12794,29919,1,1,1,0
37997,8219,30311,1,1,1,0
31910,4833,30625,1,1,1,0
26223,2501,30879,1,1,1,0
21419,1050,31088,1,1,1,0
17735,301,31263,1,1,1,0
15218,78,31416,1,1,1,0
13783,226,31553,1,1,1,0
13247,606,31674,1,1,1,0
13363,1109,31776,1,1,1,0
13876,1647,31851,1,1,1,0
14546,2156,31896,1,1,1,0
15177,2593,31908,1,1,1,0
15629,2937,31887,1,1,1,0
15826,3180,31837,1,1,1,0
15745,3322,31760,1,1,1,0
15396,3376,31658,1,1,1,0
14811,3359,31536,1,1,1,0
14040,3285,31403,1,1,1,0
13142,3172,31265,1,1,1,0
12181,3036,31128,1,1,1,0
11210,2892,31000,1,1,1,0
10260,2749,30880,1,1,1,0
9342,2612,30772,1,1,1,0
8456,2482,30674,1,1,1,0
7585,2357,30581,1,1,1,0
6706,2233,30488,1,1,1,0
5772,2103,30388,1,1,1,0
6044,1956,30271,1,1,1,0
9492,1780,30122,1,1,1,0
15716,2871,29924,1,1,1,0
22797,7256,29654,1,1,1,0
29287,14633,29286,1,1,1,0
34148,23228,28791,1,1,1,0
36695,31784,28139,1,1,1,0
36540,39474,27306,1,1,1,0
34864,45818,26270,1,1,1,0
33763,50596,25016,1,1,1,0
33107,53764,23527,1,1,1,0
32622,55383,21779,1,1,1,0
33258,55557,19716,1,1,1,0
34052,54367,18557,1,1,1,0
34294,51826,20192,1,1,1,0
34957,47819,24085,1,1,1,0
35457,43327,28055,1,1,1,0
35402,39648,31393,1,1,1,0
35640,36395,34005,1,1,1,0
36175,33412,35246,1,1,1,0
36547,31855,35330,1,1,1,0
36633,32274,34091,1,1,1,0
36715,33242,31940,1,1,1,0
35884,32760,30602,1,1,1,0
34174,31329,30061,1,1,1,0
33721,31214,29379,1,1,1,0
34978,32848,28296,1,1,1,0
36969,35227,26814,1,1,1,0
39001,37655,24977,1,1,1,0
40572,39641,22816,1,1,1,0
41378,40915,20386,1,1,1,0
41319,41415,17786,1,1,1,0
40453,41217,15137,1,1,1,0
38930,40453,12548,1,1,1,0
36933,39269,10103,1,1,1,0
34629,37800,7853,1,1,1,0
32148,36159,7141,1,1,1,0
29587,34442,10036,1,1,1,0
27017,32721,16263,1,1,1,0
24484,31039,24060,1,1,1,0
22013,29414,32169,1,1,1,0
19611,27857,39764,1,1,1,0
17272,26373,46363,1,1,1,0
14998,24968,51744,1,1,1,0
12802,23649,55865,1,1,1,0
10705,22421,58806,1,1,1,0
8727,21293,60715,1,1,1,0
6882,20271,61782,1,1,1,0
6494,19355,62195,1,1,1,0
9620,18540,62129,1,1,1,0
15991,17819,61737,1,1,1,0
23863,17184,61146,1,1,1,0
31999,16624,60456,1,1,1,0
39590,16129,59735,1,1,1,0
46169,15692,59031,1,1,1,0
51514,15301,58368,1,1,1,0
55583,14944,57762,1,1,1,0
58450,14613,57216,1,1,1,0
60265,14300,56728,1,1,1,0
61209,14000,56292,1,1,1,0
61468,13711,55905,1,1,1,0
61225,13431,55563,1,1,1,0
60646,13161,55263,1,1,1,0
59862,12902,55005,1,1,1,0
58976,12654,54787,1,1,1,0
58064,12420,54603,1,1,1,0
57179,12200,54450,1,1,1,0
56354,11998,54328,1,1,1,0
55607,11811,54233,1,1,1,0
54944,11640,54161,1,1,1,0
54364,11483,54104,1,1,1,0
53864,11339,54056,1,1,1,0
53435,11206,54013,1,1,1,0
53067,11081,53972,1,1,1,0
52753,10965,53933,1,1,1,0
52489,10861,53897,1,1,1,0
52273,10772,53866,1,1,1,0
52107,10700,53843,1,1,1,0
51992,10651,53833,1,1,1,0
51930,10625,53840,1,1,1,0
51920,10625,53863,1,1,1,0
51957,10651,53904,1,1,1,0
52034,10698,53962,1,1,1,0
52140,10760,54036,1,1,1,0
52265,10832,54120,1,1,1,0
52403,10910,54207,1,1,1,0
52546,10989,54294,1,1,1,0
52681,11061,54375,1,1,1,0
52803,11125,54449,1,1,1,0
52905,11177,54512,1,1,1,0
52978,11216,54562,1,1,1,0
53014,11239,54597,1,1,1,0
53017,11246,54615,1,1,1,0
52989,11237,54614,1,1,1,0
52937,11214,54595,1,1,1,0
52867,11177,54559,1,1,1,0
52785,11133,54512,1,1,1,0
52697,11087,54455,1,1,1,0
52603,11040,54391,1,1,1,0
52504,10989,54319,1,1,1,0
52400,10935,54241,1,1,1,0
52295,10882,54159,1,1,1,0
52181,10824,54075,1,1,1,0
52052,10758,53984,1,1,1,0
51906,10680,53883,1,1,1,0
51744,10594,53774,1,1,1,0
51567,10501,53662,1,1,1,0
51376,10404,53543,1,1,1,0
51172,10304,53417,1,1,1,0
50952,10199,53285,1,1,1,0
50717,10087,53145,1,1,1,0
50470,9968,52999,1,1,1,0
50212,9843,52851,1,1,1,0
49944,9715,52703,1,1,1,0
49673,9585,52557,1,1,1,0
49403,9457,52410,1,1,1,0
49138,9337,52264,1,1,1,0
48885,9221,52123,1,1,1,0
48642,9108,51987,1,1,1,0
48408,8998,51851,1,1,1,0
48183,8894,51718,1,1,1,0
47971,8798,51589,1,1,1,0
47773,8707,51463,1,1,1,0
47586,8620,51337,1,1,1,0
47408,8540,51212,1,1,1,0
47237,8468,51095,1,1,1,0
47070,8399,50986,1,1,1,0
46905,8330,50886,1,1,1,0
46742,8262,50792,1,1,1,0
46580,8195,50695,1,1,1,0
46412,8124,50594,1,1,1,0
46239,8051,50489,1,1,1,0
46064,7975,50383,1,1,1,0
45883,7898,50275,1,1,1,0
45693,7816,50165,1,1,1,0
45497,7730,50052,1,1,1,0
45299,7641,49934,1,1,1,0
45096,7550,49808,1,1,1,0
44891,7458,49674,1,1,1,0
44685,7367,49538,1,1,1,0
44481,7278,49402,1,1,1,0
44281,7190,49266,1,1,1,0
44083,7103,49129,1,1,1,0
43888,7020,48989,1,1,1,0
43695,6940,48848,1,1,1,0
43503,6860,48706,1,1,1,0
43308,6779,48566,1,1,0,0
43114,6697,48429,1,1,0,0
42925,6619,48301,1,1,0,0
42747,6547,48189,1,1,0,0
42582,6482,48099,1,1,0,0
42439,6430,48034,1,1,0,0
42323,6393,48008,1,1,0,0
42245,6377,48034,1,1,0,0
42209,6380,48124,1,1,0,0
42222,6407,48282,1,1,0,0
42286,6461,48512,1,1,0,0
42404,6544,48816,1,1,0,0
42572,6653,49189,1,1,0,0
42784,6786,49626,1,1,0,0
43032,6940,50118,1,1,0,0
43310,7107,50653,1,1,0,0
43606,7282,51213,1,1,0,0
43909,7463,51781,1,1,0,0
44208,7644,52343,1,1,0,0
44489,7819,52885,1,1,0,0
44745,7981,53395,1,1,0,0
44969,8127,53861,1,1,0,0
45154,8253,54273,1,1,0,0
45298,8357,54627,1,1,0,0
45402,8440,54922,1,1,0,0
45469,8501,55160,1,1,0,0
45503,8543,55345,1,1,0,0
45507,8567,55479,1,1,0,0
45482,8574,55567,1,1,0,0
45432,8567,55618,1,1,0,0
45365,8550,55643,1,1,0,0
45281,8525,55650,1,1,0,0
45186,8491,55642,1,1,0,0
45091,8456,55626,1,1,0,0
44996,8420,55608,1,1,0,0
44904,8383,55589,1,1,0,0
44812,8346,55568,1,1,0,0
44723,8311,55547,1,1,0,0
44637,8278,55528,1,1,0,0
44554,8246,55511,1,0,0,0
44474,8216,55496,1,0,0,0
44397,8189,55479,1,0,0,0
44321,8164,55461,1,0,0,0
44241,8138,55439,1,0,0,0
44156,8110,55410,1,0,0,0
44065,8078,55369,1,0,0,0
43964,8041,55316,1,0,0,0
43853,7998,55252,1,0,0,0
43734,7949,55172,1,0,0,0
43610,7893,55076,1,0,0,0
43478,7832,54962,1,0,0,0
43339,7767,54836,1,0,0,0
43194,7701,54698,1,0,0,0
43048,7634,54553,1,0,0,0
42906,7571,54409,1,0,0,0
42772,7513,54278,1,0,0,0
42651,7461,54166,1,0,0,0
42543,7415,54073,1,0,0,0
42450,7379,54003,1,0,0,0
42371,7353,53959,1,0,0,0
42308,7336,53939,1,0,0,0
42259,7325,53940,1,0,0,0
42222,7321,53958,1,0,0,0
42196,7324,53988,1,0,0,0
42178,7333,54025,1,0,0,0
42166,7343,54065,1,0,0,0
42156,7351,54104,1,0,0,0
42144,7355,54140,1,0,0,0
42127,7356,54169,1,0,0,0
42103,7354,54192,1,0,0,0
42070,7347,54204,1,0,0,0
42030,7336,54202,1,0,0,0
41981,7320,54187,1,0,0,0
41924,7297,54159,1,0,0,0
41856,7268,54118,1,0,0,0
41776,7234,54063,1,0,0,0
41689,7198,53998,1,0,0,0
41598,7158,53926,1,0,0,0
41503,7115,53845,1,0,0,0
41408,7070,53758,1,0,0,0
41313,7026,53666,1,0,0,0
41218,6981,53567,1,0,0,0
41121,6934,53462,1,0,0,0
41024,6886,53354,1,0,0,0
40928,6840,53248,1,0,0,0
40832,6796,53143,1,0,0,0
40736,6754,53042,1,0,0,0
40641,6715,52945,1,0,0,0
40548,6677,52848,1,0,0,0
40453,6635,52746,1,0,0,0
40353,6585,52637,1,0,0,0
40246,6529,52519,1,0,0,0
40136,6472,52395,1,0,0,0
40024,6415,52271,1,0,0,0
39913,6360,52152,1,0,0,0
39804,6306,52036,1,0,0,0
39697,6256,51926,1,0,0,0
39597,6209,51825,1,0,0,0
39506,6168,51733,1,0,0,0
39421,6132,51651,1,0,0,0
39344,6101,51574,1,0,0,0
39275,6073,51502,1,0,0,0
39213,6047,51433,1,0,0,0
39155,6024,51366,1,0,0,0
39102,6003,51303,1,0,0,0
39051,5981,51245,1,0,0,0
39000,5960,51188,1,0,0,0
38950,5940,51132,1,0,0,0
38903,5921,51077,1,0,0,0
38856,5903,51028,1,0,0,0
38809,5886,50985,1,0,0,0
38766,5871,50945,1,0,0,0
38725,5858,50905,1,0,0,0
38681,5845,50862,1,0,0,0
38636,5829,50818,1,0,0,0
38593,5813,50774,1,0,0,0
38547,5795,50730,1,0,0,0
38498,5774,50684,1,0,0,0
38447,5753,50635,1,0,0,0
38398,5735,50587,1,0,0,0
38350,5717,50542,1,0,0,0
38304,5699,50499,1,0,0,0
38255,5681,50453,1,0,0,0
38205,5665,50403,1,0,0,0
38153,5649,50354,1,0,0,0
38098,5633,50304,1,0,0,0
38040,5617,50253,1,0,0,0
37981,5598,50198,1,0,0,0
37921,5575,50140,1,0,0,0
37862,5550,50077,1,0,0,0
37803,5523,50013,1,0,0,0
37744,5496,49950,1,0,0,0
37683,5468,49887,1,0,0,0
37622,5442,49824,1,0,0,0
37560,5419,49760,1,0,0,0
37497,5398,49694,1,0,0,0
37430,5375,49629,1,0,0,0
37363,5352,49563,1,0,0,0
37297,5330,49495,0,0,0,0
37236,5309,49429,0,0,0,0
37181,5289,49371,0,0,0,0
37136,5271,49330,0,0,0,0
37110,5262,49314,0,0,0,0
37109,5266,49334,0,0,0,0
37141,5286,49396,0,0,0,0
37213,5326,49515,0,0,0,0
37330,5392,49704,0,0,0,0
37499,5481,49970,0,0,0,0
37719,5596,50314,0,0,0,0
37991,5737,50735,0,0,0,0
38310,5903,51225,0,0,0,0
38667,6089,51776,0,0,0,0
39052,6292,52375,0,0,0,0
39453,6509,53006,0,0,0,0
39862,6734,53652,0,0,0,0
40267,6957,54299,0,0,0,0
40653,7172,54930,0,0,0,0
41009,7373,55528,0,0,0,0
41332,7561,56084,0,0,0,0
41618,7732,56589,0,0,0,0
41867,7884,57036,0,0,0,0
42078,8013,57417,0,0,0,0
42253,8118,57734,0,0,0,0
42391,8201,57992,0,0,0,0
42494,8263,58199,0,0,0,0
42567,8309,58359,0,0,0,0
42618,8341,58477,0,0,0,0
42652,8358,58561,0,0,0,0
42670,8366,58622,0,0,0,0
42675,8370,58668,0,0,0,0
42672,8375,58704,0,0,0,0
42664,8379,58731,0,0,0,0
42653,8382,58753,0,0,0,0
42644,8384,58768,0,0,0,0
42637,8386,58782,0,0,0,0
42632,8387,58796,0,0,0,0
42631,8389,58812,0,0,0,0
42633,8393,58835,0,0,0,0
42635,8403,58864,0,0,0,0
42636,8412,58893,0,0,0,0
42634,8417,58915,0,0,0,0
42629,8420,58932,0,0,0,0
42620,8421,58945,0,0,0,0
42604,8417,58951,0,0,0,0
42579,8406,58945,0,0,0,0
42542,8389,58924,0,0,0,0
42493,8368,58886,0,0,0,0
42432,8339,58832,0,0,0,0
42358,8304,58761,0,0,0,0
42277,8264,58673,0,0,0,0
42189,8221,58569,0,0,0,0
42095,8174,58451,0,0,0,0
41999,8124,58326,0,0,0,0
41905,8076,58202,0,0,0,0
41817,8033,58084,0,0,0,0
41738,7994,57980,0,0,0,0
41672,7962,57894,0,0,0,0
41620,7937,57827,0,0,0,0
41579,7917,57780,0,0,0,0
41548,7900,57751,0,0,0,0
41526,7887,57737,0,0,0,0
41509,7879,57736,0,0,0,0
41495,7873,57750,0,0,0,0
41481,7869,57773,0,0,0,0
41466,7866,57794,0,0,0,0
41452,7864,57811,0,0,0,0
41436,7860,57821,0,0,0,0
41419,7854,57822,0,0,0,0
41399,7845,57815,0,0,0,0
41374,7833,57799,0,0,0,0
41346,7819,57772,0,0,0,0
41315,7801,57735,0,0,0,0
41279,7781,57688,0,0,0,0
41238,7758,57631,0,0,0,0
41191,7733,57566,0,0,0,0
41137,7706,57491,0,0,0,0
41076,7675,57408,0,0,0,0
41012,7643,57321,0,0,0,0
40943,7608,57229,0,0,0,0
40868,7571,57132,0,0,0,0
40792,7534,57029,0,0,0,0
40715,7497,56925,0,0,0,0
40634,7458,56821,0,0,0,0
40549,7416,56714,0,0,0,0
40465,7371,56603,0,0,0,0
40383,7327,56491,0,0,0,0
40299,7280,56380,0,0,0,0
40210,7230,56269,0,0,0,0
40121,7181,56155,0,0,0,0
40035,7135,56040,0,0,0,0
39954,7090,55926,0,0,0,0
39879,7049,55814,0,0,0,0
39809,7012,55707,0,0,0,0
39741,6977,55604,0,0,0,0
39671,6941,55504,0,0,0,0
39599,6906,55405,0,0,0,0
39527,6874,55307,0,0,0,0
39455,6843,55209,0,0,0,0
39384,6811,55110,0,0,0,0
39316,6779,55013,0,0,0,0
39251,6748,54918,0,0,0,0
39187,6716,54827,0,0,0,0
39120,6680,54742,0,0,0,0
39055,6645,54664,0,0,0,0
38993,6614,54592,0,0,0,0
38935,6585,54523,0,0,0,0
38879,6557,54457,0,0,0,0
38827,6530,54392,0,0,0,0
38775,6505,54327,0,0,0,0
38720,6479,54265,0,0,0,0
38660,6454,54207,0,0,0,0
38602,6431,54150,0,0,0,0
38551,6411,54094,0,0,0,0
38506,6391,54038,0,0,0,0
38462,6370,53982,0,0,0,0
38418,6348,53922,0,0,0,0
38373,6326,53862,0,0,0,0
38328,6303,53803,0,0,0,0
38282,6281,53745,0,0,0,0
38236,6259,53689,0,0,0,0
38189,6238,53633,0,0,0,0
38138,6215,53575,0,0,0,0
38084,6191,53518,0,0,0,0
38029,6168,53458,0,0,0,0
37975,6143,53394,0,0,0,0
37921,6117,53323,0,0,0,0
37869,6090,53248,0,0,0,0
37818,6063,53173,0,0,0,0
37763,6038,53099,0,0,0,0
37704,6012,53022,0,0,0,0
37643,5984,52940,0,0,0,0
37579,5956,52854,0,0,0,0
37516,5926,52763,0,0,0,0
37453,5893,52666,0,0,0,0
37390,5859,52566,0,0,0,0
37327,5825,52469,0,0,0,0
37264,5791,52374,0,0,0,0
37202,5756,52283,0,0,0,0
37137,5721,52194,0,0,0,0
37073,5688,52105,0,0,0,0
37008,5659,52014,0,0,0,0
36943,5632,51927,0,0,0,0
36884,5605,51849,0,0,0,0
36834,5581,51785,0,0,0,0
36795,5563,51740,0,0,0,0
36775,5553,51724,0,0,0,0
36785,5555,51747,0,0,0,0
36832,5575,51816,0,0,0,0
36918,5616,51940,0,0,0,0
37050,5683,52134,0,0,0,0
37233,5776,52403,0,0,0,0
37466,5897,52748,0,0,0,0
37747,6042,53167,0,0,0,0
38071,6211,53659,0,0,0,0
38434,6405,54217,0,0,0,0
38832,6618,54823,0,0,0,0
39249,6840,55463,0,0,0,0
39670,7063,56117,0,0,0,0
40083,7285,56767,0,0,0,0
40478,7500,57396,0,0,0,0
40845,7699,57991,0,0,0,0
41176,7878,58539,0,0,0,0
41470,8039,59033,0,0,0,0
41726,8183,59468,0,0,0,0
41937,8307,59836,0,0,0,0
42102,8408,60135,0,0,0,0
42227,8487,60370,0,0,0,0
42318,8546,60551,0,0,0,0
42382,8586,60688,0,0,0,0
42424,8610,60789,0,0,0,0
42449,8627,60860,0,0,0,0
42464,8639,60908,0,0,0,0
42469,8646,60943,0,0,0,0
42470,8648,60966,0,0,0,0
42468,8647,60982,0,0,0,0
42464,8643,60998,0,0,0,0
42457,8640,61014,0,0,0,0
42451,8638,61030,0,0,0,0
42449,8640,61044,0,0,0,0
42451,8645,61058,0,0,0,0
42456,8648,61077,0,0,0,0
42460,8650,61098,0,0,0,0
42464,8653,61119,0,0,0,0
42469,8655,61141,0,0,0,0
42474,8654,61162,0,0,0,0
42474,8653,61178,0,0,0,0
42471,8651,61188,0,0,0,0
42462,8647,61188,0,0,0,0
42440,8640,61175,0,0,0,0
42405,8628,61142,0,0,0,0
42358,8609,61090,0,0,0,0
42298,8582,61017,0,0,0,0
42224,8545,60920,0,0,0,0
42137,8500,60805,0,0,0,0
42044,8454,60682,0,0,0,0
41949,8408,60553,0,0,0,0
41855,8362,60420,0,0,0,0
41763,8317,60291,0,0,0,0
41677,8273,60170,0,0,0,0
41602,8233,60062,0,0,0,0
41536,8196,59969,0,0,0,0
41479,8164,59891,0,0,0,0
41434,8139,59833,0,0,0,0
41405,8118,59792,0,0,0,0
41389,8103,59767,0,0,0,0
41376,8092,59754,0,0,0,0
41365,8085,59749,0,0,0,0
41358,8082,59750,0,0,0,0
41352,8081,59753,0,0,0,0
41346,8080,59752,0,0,0,0
41339,8078,59745,0,0,0,0
41330,8073,59731,0,0,0,0
41314,8064,59705,0,0,0,0
41290,8053,59666,0,0,0,0
41259,8037,59617,0,0,0,0
41220,8015,59560,0,0,0,0
41171,7986,59492,0,0,0,0
41113,7952,59414,0,0,0,0
41049,7917,59328,0,0,0,0
40980,7880,59234,0,0,0,0
40907,7843,59133,0,0,0,0
40830,7806,59029,0,0,0,0
40751,7767,58921,0,0,0,0
40675,7724,58809,0,0,0,0
40599,7678,58692,0,0,0,0
40520,7630,58571,0,0,0,0
40439,7583,58450,0,0,0,0
40357,7538,58331,0,0,0,0
40276,7494,58214,0,0,0,0
40196,7453,58097,0,0,0,0
40115,7411,57979,0,0,0,0
40034,7367,57858,0,0,0,0
39951,7324,57732,0,0,0,0
39864,7280,57603,0,0,0,0
39776,7233,57474,0,0,0,0
39689,7186,57349,0,0,0,0
39603,7143,57227,0,0,0,0
39519,7101,57107,0,0,0,0
39435,7058,56990,0,0,0,0
39354,7012,56873,0,0,0,0
39279,6968,56756,0,0,0,0
39212,6929,56641,0,0,0,0
39149,6890,56533,0,0,0,0
39086,6853,56433,0,0,0,0
39025,6820,56338,0,0,0,0
38966,6788,56243,0,0,0,0
38911,6755,56152,0,0,0,0
38859,6724,56067,0,0,0,0
38812,6695,55987,0,0,0,0
38767,6670,55913,0,0,0,0
38724,6646,55845,0,0,0,0
38682,6625,55781,0,0,0,0
38643,6607,55718,0,0,0,0
38603,6589,55654,0,0,0,0
38561,6570,55586,0,0,0,0
38517,6551,55513,0,0,0,0
38473,6532,55438,0,0,0,0
38427,6512,55364,0,0,0,0
38379,6489,55297,0,0,0,0
38329,6464,55234,0,0,0,0
38277,6437,55168,0,0,0,0
38227,6409,55095,0,0,0,0
38179,6381,55018,0,0,0,0
38132,6352,54937,0,0,0,0
38083,6324,54856,0,0,0,0
38034,6297,54776,0,0,0,0
37983,6270,54695,0,0,0,0
37926,6244,54612,0,0,0,0
37867,6217,54524,0,0,0,0
37805,6189,54431,0,0,0,0
37741,6156,54337,0,0,0,0
37676,6121,54242,0,0,0,0
37610,6087,54149,0,0,0,0
37540,6053,54057,0,0,0,0
37463,6016,53960,0,0,0,0
37382,5978,53859,0,0,0,0
37302,5942,53756,0,0,0,0
37225,5907,53653,0,0,0,0
37148,5870,53547,0,0,0,0
37070,5832,53438,0,0,0,0
36995,5794,53328,0,0,0,0
36922,5756,53221,0,0,0,0
36851,5717,53113,0,0,0,0
36780,5678,53005,0,0,0,0
36710,5640,52898,0,0,0,0
36642,5605,52795,0,0,0,0
36579,5575,52695,0,0,0,0
36523,5549,52604,0,0,0,0
36475,5527,52524,0,0,0,0
36437,5508,52461,0,0,0,0
36420,5499,52423,0,0,0,0
36427,5505,52423,0,0,0,0
36465,5527,52473,0,0,0,0
36545,5569,52583,0,0,0,0
36671,5633,52761,0,0,0,0
36843,5722,53009,0,0,0,0
37058,5837,53327,0,0,0,0
37315,5973,53715,0,0,0,0
37610,6130,54166,0,0,0,0
37938,6304,54671,0,0,0,0
38292,6491,55219,0,0,0,0
38661,6689,55792,0,0,0,0
39032,6890,56374,0,0,0,0
39397,7089,56951,0,0,0,0
39750,7282,57512,0,0,0,0
40082,7465,58044,0,0,0,0
40385,7634,58535,0,0,0,0
40653,7788,58980,0,0,0,0
40886,7923,59371,0,0,0,0
41079,8037,59705,0,0,0,0
41235,8128,59982,0,0,0,0
41361,8201,60207,0,0,0,0
41459,8256,60380,0,0,0,0
41528,8294,60507,0,0,0,0
41574,8322,60595,0,0,0,0
41605,8343,60654,0,0,0,0
41624,8356,60692,0,0,0,0
41633,8361,60714,0,0,0,0
41633,8360,60724,0,0,0,0
41628,8357,60726,0,0,0,0
41618,8352,60727,0,0,0,0
41606,8345,60728,0,0,0,0
41595,8339,60727,0,0,0,0
41584,8334,60723,0,0,0,0
41571,8326,60717,0,0,0,0
41558,8318,60710,0,0,0,0
41544,8312,60702,0,0,0,0
41527,8306,60694,0,0,0,0
41507,8297,60686,0,0,0,0
41484,8287,60677,0,0,0,0
41461,8279,60666,0,0,0,0
41442,8274,60654,0,0,0,0
41422,8266,60635,0,0,0,0
41396,8252,60602,0,0,0,0
41359,8232,60548,0,0,0,0
41309,8204,60470,0,0,0,0
41240,8167,60369,0,0,0,0
41155,8124,60247,0,0,0,0
41062,8075,60113,0,0,0,0
