green_channel,red_channel,ir_channel,Anomaly_ch0
11408,53609,28641,1
11393,53598,28616,1
11377,53587,28592,1
11360,53576,28569,1
11345,53566,28544,1
11337,53558,28524,1
11335,53554,28508,1
11333,53548,28489,1
11329,53542,28467,1
11326,53534,28449,1
11320,53524,28437,1
11310,53512,28427,1
11299,53500,28416,1
11290,53491,28408,1
11286,53481,28404,1
11283,53471,28401,1
11283,53465,28398,1
11284,53465,28398,1
11285,53466,28400,1
11282,53465,28396,1
11273,53461,28383,1
11263,53455,28368,1
11252,53448,28353,1
11240,53441,28335,1
11230,53438,28315,1
11222,53438,28293,1
11216,53437,28268,1
11211,53430,28238,1
11203,53419,28204,1
11192,53406,28173,1
11175,53390,28142,1
11155,53370,28108,1
11135,53349,28073,1
11118,53329,28040,1
11102,53313,28008,1
11087,53299,27976,1
11076,53288,27944,1
11066,53275,27915,1
11055,53259,27888,1
11039,53242,27859,1
11021,53223,27833,1
11003,53205,27809,1
10983,53187,27786,1
10960,53170,27760,1
10938,53156,27734,1
10917,53143,27710,1
10897,53124,27685,1
10878,53101,27657,1
10862,53081,27628,1
10847,53066,27599,1
10832,53054,27566,1
10817,53041,27530,1
10802,53027,27496,1
10786,53014,27465,1
10771,53002,27435,1
10756,52989,27405,1
10739,52972,27377,1
10721,52952,27350,1
10703,52932,27319,1
10686,52916,27283,1
10670,52903,27246,1
10656,52890,27210,1
10642,52877,27177,1
10627,52863,27145,1
10612,52849,27118,1
10595,52835,27095,1
10577,52821,27070,1
10561,52806,27043,1
10547,52796,27020,1
10534,52790,26999,1
10523,52783,26974,1
10515,52773,26944,1
10509,52765,26914,1
10504,52760,26889,1
10502,52752,26864,1
10501,52743,26837,1
10497,52735,26811,1
10485,52726,26786,1
10467,52714,26759,1
10450,52704,26735,1
10433,52696,26718,1
10416,52690,26705,1
10405,52686,26695,1
10403,52685,26691,1
10411,52691,26700,1
10424,52700,26717,1
10440,52711,26739,1
10460,52725,26767,1
10486,52745,26806,1
10518,52770,26856,1
10555,52801,26914,1
10595,52837,26982,1
10638,52877,27056,1
10685,52919,27130,1
10734,52960,27206,1
10783,53000,27285,1
10830,53038,27364,1
10875,53069,27436,1
10917,53094,27497,1
10953,53113,27554,1
10978,53130,27608,1
11000,53146,27653,1
11024,53162,27691,1
11050,53181,27725,1
11073,53200,27756,1
11092,53215,27774,1
11108,53226,27782,1
11121,53232,27788,1
11131,53233,27793,1
11140,53232,27793,1
11144,53228,27790,1
11146,53225,27794,1
11147,53225,27802,1
11152,53226,27814,1
11164,53230,27829,1
11180,53237,27848,1
11197,53249,27866,1
11213,53262,27881,1
11228,53275,27894,1
11243,53291,27908,1
11260,53307,27925,1
11279,53322,27939,1
11297,53332,27951,1
11311,53339,27965,1
11319,53347,27978,1
11325,53355,27989,1
11335,53363,27997,1
11345,53373,28005,1
11355,53380,28008,1
11366,53384,28005,1
11376,53384,28000,1
11382,53381,27995,1
11381,53374,27986,1
11379,53362,27972,1
11377,53351,27960,1
11373,53342,27950,1
11368,53335,27942,1
11367,53329,27938,1
11367,53326,27938,1
11366,53324,27942,1
11365,53323,27943,1
11366,53324,27939,1
11369,53325,27937,1
11373,53323,27936,1
11372,53317,27932,1
11369,53308,27920,1
11367,53302,27909,1
11365,53300,27903,1
11363,53300,27899,1
11363,53301,27897,1
11362,53302,27900,1
11359,53305,27905,1
11358,53308,27904,1
11361,53313,27897,1
11362,53315,27884,1
11357,53312,27866,1
11346,53304,27845,1
11333,53293,27822,1
11315,53280,27799,1
11295,53266,27774,1
11278,53254,27748,1
11265,53247,27727,1
11255,53244,27711,1
11246,53241,27694,1
11239,53237,27674,1
11234,53234,27654,1
11228,53230,27635,1
11217,53221,27612,1
11202,53208,27581,1
11187,53196,27550,1
11171,53181,27521,1
11154,53163,27490,1
11137,53143,27457,1
11123,53124,27426,1
11112,53112,27401,1
11103,53101,27378,1
11097,53092,27355,1
11092,53083,27335,1
11083,53075,27316,1
11067,53064,27294,1
11048,53051,27268,1
11031,53041,27244,1
11016,53032,27224,1
11005,53023,27204,1
10997,53016,27185,1
10990,53010,27167,1
10983,53002,27151,1
10975,52988,27132,1
10967,52971,27106,1
10958,52954,27075,1
10942,52934,27042,1
10923,52912,27006,1
10905,52891,26971,1
10887,52877,26941,1
10869,52866,26914,1
10848,52856,26887,1
10828,52845,26863,1
10809,52833,26844,1
10790,52815,26824,1
10773,52795,26798,1
10758,52778,26771,1
10741,52763,26742,1
10718,52746,26707,1
10693,52727,26667,1
10669,52706,26629,1
10647,52688,26597,1
10626,52671,26567,1
10608,52656,26535,1
10591,52646,26502,1
10574,52636,26470,1
10553,52621,26436,1
10530,52604,26400,1
10506,52588,26367,1
10480,52573,26337,1
10451,52559,26311,1
10427,52550,26290,1
10409,52546,26279,1
10397,52545,26278,1
10393,52545,26287,1
10400,52551,26306,1
10415,52563,26337,1
10433,52580,26379,1
10454,52600,26426,1
10482,52626,26481,1
10515,52658,26547,1
10550,52691,26623,1
10584,52722,26700,1
10621,52755,26778,1
10659,52793,26855,1
10692,52831,26925,1
10720,52865,26982,1
10747,52895,27034,1
10771,52922,27084,1
10793,52945,27131,1
10814,52964,27175,1
10834,52982,27213,1
10854,52999,27248,1
10871,53014,27279,1
10885,53023,27299,1
10897,53029,27313,1
10908,53037,27326,1
10915,53046,27336,1
10916,53053,27342,1
10914,53059,27348,1
10912,53063,27355,1
10913,53069,27364,1
10918,53079,27379,1
10928,53091,27398,1
10940,53103,27416,1
10950,53113,27430,1
10961,53122,27441,1
10971,53130,27454,1
10980,53138,27467,1
10987,53147,27479,1
10994,53157,27490,1
11002,53166,27502,1
11008,53176,27518,1
11010,53186,27533,1
11007,53194,27541,1
11001,53201,27544,1
10994,53205,27545,1
10989,53207,27545,1
10987,53207,27543,1
10989,53206,27539,1
10988,53202,27534,1
10982,53196,27524,1
10976,53191,27510,1
10973,53189,27496,1
10970,53185,27478,1
10963,53175,27453,1
10954,53160,27423,1
10944,53145,27399,1
10934,53133,27381,1
10921,53126,27366,1
10908,53122,27355,1
10899,53122,27350,1
10895,53122,27349,1
10895,53123,27349,1
10899,53126,27352,1
10905,53130,27360,1
10909,53131,27364,1
10912,53128,27359,1
10914,53124,27351,1
10914,53119,27343,1
10910,53114,27329,1
10903,53106,27310,1
10892,53095,27291,1
10876,53085,27273,1
10858,53076,27254,1
10842,53067,27237,1
10830,53059,27222,1
10819,53052,27207,1
10808,53046,27185,1
10796,53040,27160,1
10785,53032,27133,1
10771,53021,27104,1
10753,53007,27073,1
10731,52992,27045,1
10708,52978,27023,1
10685,52966,27003,1
10665,52953,26981,1
10651,52942,26958,1
10639,52931,26936,1
10623,52920,26915,1
10605,52905,26893,1
10585,52888,26872,1
10564,52871,26853,1
10539,52854,26834,1
10511,52838,26812,1
10488,52828,26789,1
10470,52824,26773,1
10455,52824,26761,1
10442,52827,26748,1
10432,52828,26735,1
10422,52825,26719,1
10407,52815,26697,1
10386,52802,26668,1
10363,52787,26636,1
10340,52768,26605,1
10315,52746,26571,1
10288,52726,26539,1
10263,52710,26511,1
10241,52695,26489,1
10222,52680,26469,1
10205,52666,26451,1
10188,52655,26436,1
10167,52643,26422,1
10142,52631,26405,1
10118,52620,26385,1
10096,52613,26368,1
10074,52608,26354,1
10050,52602,26339,1
10030,52598,26322,1
10012,52596,26306,1
9993,52593,26289,1
9970,52585,26267,1
9945,52572,26238,1
9918,52557,26207,1
9888,52537,26175,1
9859,52517,26140,1
9833,52498,26103,1
9812,52484,26069,1
9795,52473,26042,1
9780,52460,26014,1
9762,52446,25984,1
9741,52432,25956,1
9716,52417,25930,1
9690,52404,25903,1
9663,52390,25874,1
9636,52376,25848,1
9610,52360,25825,1
9587,52345,25801,1
9570,52336,25781,1
9560,52334,25771,1
9558,52338,25772,1
9565,52349,25781,1
9581,52368,25801,1
9605,52392,25834,1
9633,52417,25875,1
9661,52440,25919,1
9689,52462,25966,1
9719,52484,26021,1
9750,52506,26083,1
9783,52532,26146,1
9819,52563,26208,1
9853,52595,26270,1
9886,52623,26330,1
9919,52653,26387,1
9950,52682,26441,1
9978,52708,26489,1
10001,52726,26528,1
10018,52739,26558,1
10031,52749,26579,1
10038,52754,26591,1
10040,52754,26593,1
10037,52748,26586,1
10033,52738,26577,1
10027,52728,26570,1
10019,52718,26564,1
10015,52712,26560,1
10018,52713,26560,1
10026,52721,26564,1
10036,52729,26567,1
10047,52737,26570,1
10057,52745,26573,1
10063,52752,26574,1
10067,52755,26572,1
10071,52755,26570,1
10075,52754,26571,1
10079,52751,26571,1
10084,52749,26571,1
10089,52749,26575,1
10093,52748,26580,1
10093,52743,26584,1
10088,52738,26582,1
10084,52731,26577,1
10078,52721,26570,1
10071,52710,26561,1
10061,52699,26550,1
10051,52688,26537,1
10041,52676,26522,1
10030,52663,26503,1
10021,52653,26483,1
10015,52646,26465,1
10008,52641,26452,1
9999,52637,26441,1
9993,52635,26432,1
9992,52635,26429,1
9996,52633,26429,1
10001,52628,26425,1
10007,52622,26418,1
10013,52622,26414,1
10020,52626,26412,1
10024,52629,26408,1
10030,52632,26403,1
10040,52637,26403,1
10051,52642,26405,1
10062,52646,26406,1
10072,52649,26403,1
10079,52650,26399,1
10082,52646,26390,1
10077,52636,26373,1
10067,52627,26355,1
10052,52620,26341,1
10035,52613,26328,1
10019,52604,26310,0
10007,52594,26289,0
9998,52585,26268,0
9992,52576,26247,0
9987,52564,26223,0
9981,52553,26194,0
9971,52541,26168,0
9957,52525,26140,0
9940,52509,26108,0
9923,52495,26077,0
9909,52483,26053,0
9895,52472,26031,0
9885,52462,26009,0
9878,52453,25985,0
9871,52441,25961,0
9859,52426,25935,0
9843,52410,25904,0
9827,52392,25870,0
9813,52373,25840,0
9802,52353,25815,0
9790,52337,25795,0
9779,52326,25778,0
9767,52318,25768,0
9757,52313,25761,0
9751,52313,25754,0
9749,52315,25748,0
9749,52316,25743,0
9751,52311,25732,0
9752,52304,25709,0
9750,52297,25683,0
9741,52286,25657,0
9729,52274,25630,0
9715,52261,25597,0
9703,52248,25564,0
9689,52236,25533,0
9673,52224,25504,0
9656,52214,25479,0
9642,52208,25459,0
9629,52202,25438,0
9616,52194,25411,0
9603,52185,25381,0
9589,52175,25353,0
9576,52162,25326,0
9563,52149,25298,0
9549,52135,25269,0
9537,52119,25243,0
9525,52103,25219,0
9515,52087,25197,0
9510,52072,25178,0
9505,52055,25161,0
9495,52035,25140,0
9483,52016,25115,0
9470,51999,25085,0
9451,51983,25053,0
9427,51967,25019,0
9403,51950,24983,0
9383,51934,24947,0
9367,51918,24914,0
9357,51904,24884,0
9353,51892,24859,0
9357,51886,24848,0
9367,51887,24850,0
9380,51895,24859,0
9396,51907,24873,0
9416,51923,24895,0
9441,51942,24927,0
9468,51961,24966,0
9501,51983,25015,0
9541,52009,25077,0
9587,52041,25148,0
9638,52076,25223,0
9690,52115,25299,0
9742,52155,25375,0
9790,52193,25450,0
9831,52227,25516,0
9866,52257,25573,0
9900,52287,25624,0
9934,52314,25669,0
9968,52337,25705,0
10002,52358,25735,0
10034,52376,25760,0
10060,52389,25778,0
10076,52397,25785,0
10089,52402,25784,0
10102,52403,25781,0
10111,52400,25772,0
10119,52394,25758,0
10131,52388,25745,0
10147,52385,25741,0
10167,52384,25743,0
10190,52386,25749,0
10216,52392,25762,0
10243,52400,25782,0
10269,52410,25801,0
10295,52421,25816,0
10320,52434,25832,0
10342,52447,25852,0
10364,52457,25871,0
10389,52466,25889,0
10414,52475,25905,0
10438,52485,25918,0
10461,52493,25925,0
10484,52500,25925,0
10505,52503,25921,0
10518,52501,25912,0
10524,52497,25899,0
10527,52493,25883,0
10531,52491,25869,0
10539,52490,25861,0
10546,52489,25851,0
10554,52490,25840,0
10564,52496,25832,0
10579,52504,25830,0
10594,52509,25829,0
10610,52511,25831,0
10625,52514,25837,0
10639,52514,25844,0
10652,52513,25848,0
10666,52509,25851,0
10679,52505,25856,0
10689,52501,25861,0
10698,52498,25863,0
10708,52501,25865,0
10717,52509,25869,0
10725,52514,25869,0
10731,52515,25862,0
10737,52513,25856,0
10741,52513,25854,0
10743,52516,25851,0
10746,52522,25844,0
10750,52530,25838,0
10757,52542,25837,0
10765,52552,25836,0
10776,52559,25835,0
10790,52565,25831,0
10799,52566,25823,0
10801,52561,25808,0
10797,52551,25788,0
10788,52539,25767,0
10772,52526,25744,0
10755,52514,25719,0
10742,52503,25696,0
10731,52492,25675,0
10719,52480,25653,0
10707,52463,25624,0
10694,52444,25590,0
10683,52426,25560,0
10671,52410,25535,0
10661,52397,25512,0
10658,52388,25489,0
10658,52383,25470,0
10658,52380,25453,0
10655,52375,25435,0
10651,52366,25418,0
10644,52354,25404,0
10634,52340,25389,0
10624,52325,25373,0
10617,52315,25357,0
10615,52309,25345,0
10612,52304,25334,0
10609,52296,25319,0
10607,52290,25303,0
10604,52285,25288,0
10597,52275,25269,0
10586,52258,25243,0
10571,52241,25216,0
10556,52226,25195,0
10544,52212,25181,0
10534,52200,25165,0
10528,52193,25150,0
10522,52188,25133,0
10513,52180,25113,0
10502,52170,25089,0
10496,52160,25069,0
10492,52150,25051,0
10487,52140,25032,0
10483,52131,25013,0
10479,52126,24997,0
10471,52125,24985,0
10460,52122,24971,0
10450,52119,24956,0
10441,52112,24941,0
10427,52100,24925,0
10406,52087,24905,0
10383,52074,24880,0
10361,52064,24860,0
10341,52057,24843,0
10326,52053,24825,0
10317,52053,24807,0
10310,52055,24792,0
10300,52050,24776,0
10286,52036,24750,0
10268,52015,24719,0
10248,51992,24690,0
10226,51969,24663,0
10206,51950,24636,0
10195,51937,24613,0
10189,51932,24595,0
10183,51926,24577,0
10175,51919,24556,0
10171,51914,24536,0
10171,51911,24524,0
10176,51909,24521,0
10184,51909,24528,0
10198,51913,24548,0
10218,51924,24584,0
10242,51941,24633,0
10276,51968,24694,0
10320,52003,24770,0
10368,52043,24855,0
10419,52086,24940,0
10473,52131,25021,0
10529,52175,25104,0
10581,52217,25185,0
10630,52256,25265,0
10679,52295,25345,0
10728,52332,25426,0
10773,52363,25503,0
10812,52389,25566,0
10843,52412,25615,0
10867,52430,25652,0
10883,52442,25678,0
10892,52447,25695,0
10896,52449,25708,0
10902,52452,25720,0
10908,52458,25731,0
10916,52466,25742,0
10931,52475,25756,0
10953,52487,25775,0
10978,52502,25798,0
11003,52516,25822,0
11028,52530,25845,0
11050,52544,25873,0
11066,52557,25903,0
11080,52568,25932,0
11093,52580,25962,0
11110,52591,25993,0
11131,52602,26025,0
11152,52616,26057,0
11175,52632,26089,0
11196,52649,26121,0
11210,52664,26148,0
11219,52678,26170,0
11228,52693,26189,0
11233,52705,26205,0
11236,52711,26216,0
11240,52714,26226,0
11247,52717,26235,0
11254,52721,26244,0
11259,52723,26249,0
11266,52723,26247,0
11275,52722,26241,0
11282,52721,26233,0
11287,52718,26225,0
11287,52713,26215,0
11284,52709,26209,0
11281,52705,26207,0
11285,52702,26205,0
11298,52708,26208,0
11317,52722,26215,0
11336,52735,26220,0
11352,52743,26221,0
11362,52748,26221,0
11368,52754,26226,0
11370,52759,26233,0
11369,52763,26237,0
11370,52770,26244,0
11372,52777,26253,0
11370,52781,26261,0
11366,52782,26263,0
11365,52784,26261,0
11369,52788,26260,0
11376,52788,26259,0
11382,52780,26251,0
11384,52768,26240,0
11378,52754,26230,0
11365,52736,26216,0
11350,52717,26198,0
11334,52699,26179,0
11314,52684,26161,0
11292,52669,26142,0
11268,52650,26118,0
11241,52632,26093,0
11209,52613,26068,0
11176,52595,26040,0
11146,52581,26012,0
11123,52572,25988,0
11108,52568,25972,0
11099,52563,25958,0
11094,52555,25942,0
11088,52545,25927,0
11075,52529,25910,0
11058,52512,25890,0
11045,52501,25868,0
11036,52493,25845,0
11027,52489,25826,0
11017,52485,25805,0
11005,52481,25781,0
10993,52478,25760,0
10980,52473,25745,0
10964,52465,25728,0
10950,52458,25709,0
10941,52455,25694,0
10934,52455,25682,0
10926,52454,25670,0
10923,52453,25657,0
10919,52449,25645,0
10910,52439,25630,0
10897,52424,25610,0
10881,52408,25585,0
10866,52395,25561,0
10853,52388,25542,0
10846,52386,25525,0
10844,52387,25511,0
10846,52388,25501,0
10848,52388,25491,0
10845,52383,25477,0
10841,52375,25463,0
10837,52368,25452,0
10830,52360,25438,0
10820,52352,25420,0
10810,52345,25402,0
10798,52342,25389,0
10782,52339,25375,0
10764,52336,25360,0
10748,52334,25345,0
10728,52330,25330,0
10704,52322,25311,0
10683,52309,25290,0
10665,52298,25269,0
10650,52291,25251,0
10633,52287,25230,0
10615,52285,25207,0
10598,52282,25185,0
10578,52276,25164,0
10556,52264,25136,0
10532,52249,25106,0
10508,52236,25079,0
10485,52226,25060,0
10463,52216,25044,0
10445,52210,25032,0
10429,52208,25027,0
10415,52208,25022,0
10401,52207,25016,0
10391,52207,25010,0
10388,52209,25007,0
10388,52211,25004,0
10390,52213,25002,0
10396,52220,25008,0
10409,52236,25030,0
10428,52260,25068,0
10456,52291,25117,0
10492,52328,25177,0
10534,52373,25250,0
10580,52422,25331,0
10629,52470,25413,0
10678,52519,25499,0
10724,52567,25589,0
10768,52611,25680,0
10809,52651,25766,0
10850,52691,25850,0
10892,52729,25931,0
10932,52764,26004,0
10970,52795,26062,0
11007,52825,26110,0
11040,52852,26151,0
11067,52871,26180,0
11088,52884,26200,0
11107,52895,26219,0
11121,52903,26239,0
11126,52905,26252,0
11125,52902,26258,0
11120,52900,26266,0
11115,52903,26277,0
11111,52908,26287,0
11112,52914,26294,0
11119,52922,26306,0
11123,52930,26319,0
11125,52938,26333,0
11130,52951,26355,0
11139,52970,26386,0
11153,52992,26422,0
11172,53013,26458,0
11195,53034,26493,0
11219,53056,26528,0
11238,53077,26564,0
11252,53096,26598,0
11263,53115,26628,0
11272,53136,26654,0
11276,53156,26674,0
11278,53173,26685,0
11282,53186,26689,0
11283,53194,26690,0
11281,53196,26686,0
11275,53189,26675,0
11268,53178,26660,0
11262,53168,26650,0
11256,53161,26642,0
11253,53159,26637,0
11258,53165,26637,0
11267,53176,26644,0
11277,53185,26656,0
11288,53191,26668,0
11298,53196,26676,0
11305,53200,26680,0
11308,53201,26679,0
11309,53202,26677,0
11310,53205,26677,0
11310,53209,26682,0
11311,53213,26686,0
11317,53218,26690,0
11325,53222,26697,0
11333,53226,26704,0
11338,53228,26705,0
11338,53227,26699,0
11336,53223,26692,0
11332,53217,26684,0
11324,53211,26678,0
11316,53212,26674,0
11309,53220,26673,0
11304,53229,26671,0
11297,53231,26662,0
11289,53229,26646,0
11280,53224,26631,0
11264,53213,26614,0
11245,53196,26592,0
11226,53180,26567,0
11210,53170,26545,0
11196,53163,26526,0
11184,53155,26505,0
11174,53148,26483,0
11169,53141,26463,0
11159,53130,26443,0
11145,53117,26422,0
11131,53106,26405,0
11120,53098,26392,0
11111,53092,26383,0
11107,53086,26372,0
11104,53082,26360,0
11105,53081,26351,0
11105,53080,26341,0
11103,53078,26324,0
11101,53077,26306,0
11098,53074,26288,0
11090,53068,26270,0
11080,53060,26252,0
11071,53055,26235,0
11061,53049,26217,0
11050,53039,26198,0
11040,53028,26178,0
11032,53017,26157,0
11021,53004,26136,0
11008,52990,26113,0
10995,52974,26088,0
10982,52959,26064,0
10971,52948,26044,0
10963,52939,26025,0
10957,52931,26008,0
10948,52923,25989,0
10935,52910,25964,0
10917,52893,25934,0
10898,52876,25906,0
10881,52860,25882,0
10864,52846,25861,0
10847,52834,25838,0
10834,52825,25816,0
10824,52819,25799,0
10812,52816,25781,0
10799,52812,25758,0
10788,52810,25736,0
10780,52808,25716,0
10771,52804,25693,0
10757,52798,25665,0
10739,52789,25634,0
10716,52779,25607,0
10690,52767,25579,0
10666,52753,25553,0
10644,52740,25532,0
10625,52727,25514,0
10605,52712,25488,0
10588,52693,25457,0
10571,52674,25427,0
10552,52652,25396,0
10531,52631,25364,0
10509,52613,25332,0
10491,52600,25307,0
10477,52589,25287,0
10465,52579,25273,0
10460,52573,25269,0
10464,52571,25278,0
10474,52574,25297,0
10490,52580,25321,0
10512,52591,25357,0
10540,52613,25408,0
10575,52644,25472,0
10617,52682,25543,0
10666,52726,25622,0
10719,52772,25706,0
10769,52815,25791,0
10818,52855,25870,0
10866,52891,25944,0
10911,52924,26017,0
10951,52955,26085,0
10986,52983,26147,0
11021,53007,26202,0
11054,53029,26250,0
11081,53045,26286,0
11099,53053,26305,0
11109,53057,26314,0
11111,53059,26321,0
11107,53058,26327,0
11105,53057,26328,0
11109,53055,26328,0
11113,53053,26327,0
11115,53049,26322,0
11121,53044,26313,0
11131,53041,26306,0
11141,53037,26305,0
11149,53030,26306,0
11153,53022,26306,0
11155,53017,26309,0
11159,53018,26320,0
11166,53025,26336,0
11180,53035,26355,0
11199,53046,26375,0
11216,53058,26394,0
11229,53068,26406,0
11238,53077,26411,0
11244,53083,26410,0
11247,53087,26407,0
11248,53091,26403,0
11251,53095,26400,0
11256,53097,26401,0
11262,53100,26407,0
11269,53102,26412,0
11277,53106,26415,0
11281,53110,26417,0
11280,53113,26417,0
11274,53114,26412,0
11266,53112,26401,0
11261,53111,26391,0
11256,53112,26387,0
11254,53114,26387,0
11254,53115,26388,0
11255,53112,26387,0
11256,53105,26384,0
11258,53100,26376,0
11261,53097,26372,0
11267,53095,26375,0
11273,53095,26384,0
11282,53099,26392,0
11294,53105,26399,0
11306,53111,26402,0
11314,53114,26399,0
11319,53114,26392,0
11323,53113,26384,0
11323,53109,26378,0
11322,53102,26371,0
11323,53094,26362,0
11325,53086,26354,0
11326,53079,26346,0
11322,53068,26334,0
11313,53053,26315,0
11304,53040,26294,0
11294,53029,26270,0
11282,53018,26241,0
11276,53011,26212,0
11276,53007,26190,0
11278,53003,26173,0
11278,52997,26154,0
11279,52992,26135,0
11278,52990,26117,0
11273,52985,26098,0
11263,52977,26078,0
11254,52969,26058,0
11245,52964,26043,0
11235,52960,26031,0
11223,52951,26017,0
11209,52938,25999,0
11193,52926,25982,0
11178,52915,25965,0
11168,52905,25947,0
